cpu,mem,gpu,gpu_mem,client,time_extract_network_package,time_convert_data_to_numpy,time_convert_numpy_to_opencv,time_model_inference
6000,16,0,0,5,57960,82,49697,866581
6000,16,0,0,5,16104,49,31506,906328
6000,16,0,0,5,38354,18,10250,45654
6000,16,0,0,5,1771,93,50588,800297
6000,16,0,0,5,18348,84,101501,462048
6000,16,0,0,5,56705,60,69091,867808
6000,16,0,0,5,48889,76,48792,748796
6000,16,0,0,5,65196,64,39622,183629
6000,16,0,0,5,23150,55,103988,1007802
6000,16,0,0,5,1684,81,51690,265746
6000,16,0,0,5,14296,58,86507,566673
6000,16,0,0,5,8194,66,88432,895846
6000,16,0,0,5,28537,57,43250,1072851
6000,16,0,0,5,23822,110,55336,988055
6000,16,0,0,5,68546,68,41727,994024
6000,16,0,0,5,48396,35,24346,307950
6000,16,0,0,5,46158,63,66963,813756
6000,16,0,0,5,43892,88,53039,873576
6000,16,0,0,5,74369,63,45908,793421
6000,16,0,0,5,48318,89,53139,972133
6000,16,0,0,5,34747,79,55838,685692
6000,16,0,0,5,48429,77,55109,872714
6000,16,0,0,5,62677,45,41939,865390
6000,16,0,0,5,20527,18,6930,65771
6000,16,0,0,5,66939,67,29161,639142
6000,16,0,0,5,46811,84,98810,956268
6000,16,0,0,5,2119,84,104568,723921
6000,16,0,0,5,46410,122,106419,802730
6000,16,0,0,5,1002,61,59799,948943
6000,16,0,0,5,27488,58,51116,671643
6000,16,0,0,5,60075,57,12450,573249
6000,16,0,0,5,11781,60,50726,864295
6000,16,0,0,5,67191,47,38580,850957
6000,16,0,0,5,34617,22,10827,49613
6000,16,0,0,5,86208,93,56616,697199
6000,16,0,0,5,34542,56,55181,760634
6000,16,0,0,5,53793,62,47763,887582
6000,16,0,0,5,21948,63,78518,920828
6000,16,0,0,5,86506,87,52568,698148
6000,16,0,0,5,57396,88,57569,690857
6000,16,0,0,5,13629,110,87226,752549
6000,16,0,0,5,1633,81,51459,958873
6000,16,0,0,5,58805,67,92817,1004331
6000,16,0,0,5,2977,64,54725,546849
6000,16,0,0,5,52759,67,52350,759484
6000,16,0,0,5,61321,37,15575,374094
6000,16,0,0,5,51948,23,19440,141005
6000,16,0,0,5,67670,29,15885,257265
6000,16,0,0,5,27958,100,55543,554259
6000,16,0,0,5,19308,41,17811,977953
6000,16,0,0,5,71075,68,41163,155706
6000,16,0,0,5,57327,51,47914,145447
6000,16,0,0,5,60013,85,42321,79743
6000,16,0,0,5,17951,22,14104,53463
6000,16,0,0,5,40561,25,10435,123597
6000,16,0,0,5,72944,27,10887,79380
6000,16,0,0,5,62647,81,57904,850936
6000,16,0,0,5,74873,11,7526,43152
6000,16,0,0,5,33158,90,50050,179609
6000,16,0,0,5,16317,78,68522,808931
6000,16,0,0,5,18635,56,35592,222308
6000,16,0,0,5,70868,21,15547,80652
6000,16,0,0,5,51709,33,10629,89574
6000,16,0,0,5,54962,99,111503,492579
6000,16,0,0,5,69165,23,8060,45998
6000,16,0,0,5,16321,52,51823,859510
6000,16,0,0,5,35499,13,9979,347075
6000,16,0,0,5,63634,28,11412,207948
6000,16,0,0,5,44933,56,39862,327035
6000,16,0,0,5,52658,66,58549,867881
6000,16,0,0,5,1925,79,55265,650078
6000,16,0,0,5,59135,85,110366,628886
6000,16,0,0,5,33366,68,108127,635550
6000,16,0,0,5,70241,145,54577,674250
6000,16,0,0,5,65819,117,57019,454658
6000,16,0,0,5,57149,23,15196,205586
6000,16,0,0,5,69367,12,47198,805641
6000,16,0,0,5,41187,79,95076,897565
6000,16,0,0,5,43023,48,26519,874685
6000,16,0,0,5,4169,129,58437,964694
6000,16,0,0,5,57194,91,100217,839299
6000,16,0,0,5,32338,84,65145,923299
6000,16,0,0,5,69862,19,6806,67901
6000,16,0,0,5,39733,86,51973,681625
6000,16,0,0,5,43104,77,57035,875628
6000,16,0,0,5,1825,82,96303,744535
6000,16,0,0,5,38974,68,77371,991836
6000,16,0,0,5,54554,64,93262,108872
6000,16,0,0,5,16131,65,71440,294244
6000,16,0,0,5,51711,84,52561,780467
6000,16,0,0,5,60042,74,102824,716485
6000,16,0,0,5,17547,83,79383,610149
6000,16,0,0,5,47048,268,100576,647472
6000,16,0,0,5,17546,60,62615,804621
6000,16,0,0,5,2693,59,110188,529324
6000,16,0,0,5,19927,88,84881,1005185
6000,16,0,0,5,53453,66,91422,694471
6000,16,0,0,5,2146,120,95694,461839
6000,16,0,0,5,62651,39,21936,970941
6000,16,0,0,5,18087,64,83760,871497
6000,16,0,0,5,2166,66,59977,778982
6000,16,0,0,5,39254,56,50265,895314
6000,16,0,0,5,73242,80,44005,202214
6000,16,0,0,5,14434,62,66322,868236
6000,16,0,0,5,79700,87,110932,827909
6000,16,0,0,5,45464,85,54658,879052
6000,16,0,0,5,54839,63,54113,585183
6000,16,0,0,5,39433,54,41117,599715
6000,16,0,0,5,57474,57,20085,379652
6000,16,0,0,5,29063,19,7508,41260
6000,16,0,0,5,1781,84,54842,392929
6000,16,0,0,5,16281,111,79275,892143
6000,16,0,0,5,14892,58,38098,113243
6000,16,0,0,5,25187,19,35609,447380
6000,16,0,0,5,51412,79,46473,204368
6000,16,0,0,5,14432,68,70905,619066
6000,16,0,0,5,45496,56,96275,654381
6000,16,0,0,5,58039,63,90990,816620
6000,16,0,0,5,69580,18,21019,63053
6000,16,0,0,5,10519,118,101178,755312
6000,16,0,0,5,18613,51,34665,250535
6000,16,0,0,5,13312,64,81174,400891
6000,16,0,0,5,43482,81,106363,778705
6000,16,0,0,5,44982,64,56442,850128
6000,16,0,0,5,1371,73,55802,951999
6000,16,0,0,5,45573,106,59229,371821
6000,16,0,0,5,16169,82,83764,884041
6000,16,0,0,5,73327,87,40608,66435
6000,16,0,0,5,6410,79,98325,826034
6000,16,0,0,5,70426,21,7480,46318
6000,16,0,0,5,50873,66,58466,773570
6000,16,0,0,5,2490,89,105505,751996
6000,16,0,0,5,55442,86,52326,894189
6000,16,0,0,5,60332,58,117217,791499
6000,16,0,0,5,55737,30,18356,54002
6000,16,0,0,5,16396,84,80633,688342
6000,16,0,0,5,32545,13,8013,62733
6000,16,0,0,5,58774,93,56448,778795
6000,16,0,0,5,2172,59,106736,833885
6000,16,0,0,5,2413,49,45132,976172
6000,16,0,0,5,49897,62,55111,884198
6000,16,0,0,5,27674,67,84661,882803
6000,16,0,0,5,77119,87,59362,682779
6000,16,0,0,5,17828,69,71922,265884
6000,16,0,0,5,53362,69,58757,884166
6000,16,0,0,5,25383,85,10791,354790
6000,16,0,0,5,76356,21,9281,54370
6000,16,0,0,5,37340,24,11459,84925
6000,16,0,0,5,68358,58,31005,764871
6000,16,0,0,5,1472,78,26595,490411
6000,16,0,0,5,1710,80,63634,452186
6000,16,0,0,5,60991,78,54560,430820
6000,16,0,0,5,60383,83,51247,846705
6000,16,0,0,5,31644,101,84466,422860
6000,16,0,0,5,19978,61,66504,896370
6000,16,0,0,5,56829,74,43284,657859
6000,16,0,0,5,67321,50,36317,78221
6000,16,0,0,5,54125,89,43783,388428
6000,16,0,0,5,13322,52,91826,939730
6000,16,0,0,5,18597,56,133003,635479
6000,16,0,0,5,56092,80,52072,861317
6000,16,0,0,5,19607,46,66239,921007
6000,16,0,0,5,64921,59,60015,710198
6000,16,0,0,5,26371,58,46980,683729
6000,16,0,0,5,42451,96,56418,676958
6000,16,0,0,5,28743,80,86220,895899
6000,16,0,0,5,73503,65,52413,551921
6000,16,0,0,5,62979,35,50815,863955
6000,16,0,0,5,45545,31,17097,488391
6000,16,0,0,5,56857,86,100753,760355
6000,16,0,0,5,45556,125,75124,823938
6000,16,0,0,5,19870,62,70821,588613
6000,16,0,0,5,28321,60,51244,916330
6000,16,0,0,5,20118,21,13355,82539
6000,16,0,0,5,48860,66,135778,737039
6000,16,0,0,5,43865,82,98252,492483
6000,16,0,0,5,63836,85,42076,867142
6000,16,0,0,5,16049,78,83357,740793
6000,16,0,0,5,59532,63,55683,695476
6000,16,0,0,5,2672,85,113358,707854
6000,16,0,0,5,73506,66,148302,1005184
6000,16,0,0,5,1686,78,53426,752129
6000,16,0,0,5,95768,85,107580,748416
6000,16,0,0,5,24099,38,15254,833685
6000,16,0,0,5,40461,73,104640,822019
6000,16,0,0,5,63606,78,40901,929350
6000,16,0,0,5,55252,98,53356,586741
6000,16,0,0,5,54061,64,77566,952428
6000,16,0,0,5,62316,47,22137,39811
6000,16,0,0,5,65853,49,25935,692435
6000,16,0,0,5,73704,68,47607,1003331
6000,16,0,0,5,51551,83,49738,892222
6000,16,0,0,5,15985,69,67145,789194
6000,16,0,0,5,36017,49,49354,962793
6000,16,0,0,5,22722,65,80706,871861
6000,16,0,0,5,50900,33,19006,893828
6000,16,0,0,5,23538,14,7756,55337
6000,16,0,0,5,43585,99,54622,445368
6000,16,0,0,5,52093,62,77656,803688
6000,16,0,0,5,65339,89,102093,675666
6000,16,0,0,5,1403,68,55977,884538
6000,16,0,0,5,25183,34,25264,629888
6000,16,0,0,5,49438,98,52385,792472
6000,16,0,0,5,39562,99,52360,575988
6000,16,0,0,5,45150,59,51508,954000
6000,16,0,0,5,960,52,59223,183883
6000,16,0,0,5,42088,75,101288,413716
6000,16,0,0,5,40862,84,48352,298069
6000,16,0,0,5,66248,92,51731,879551
6000,16,0,0,5,69338,19,6507,48393
6000,16,0,0,5,55596,59,78650,732910
6000,16,0,0,5,14793,92,89411,659343
6000,16,0,0,5,31474,38,14695,783357
6000,16,0,0,5,72304,91,51003,660867
6000,16,0,0,5,42614,21,8439,69080
6000,16,0,0,5,49106,67,69610,792120
6000,16,0,0,5,2932,77,118717,737125
6000,16,0,0,5,16453,59,39485,654446
6000,16,0,0,5,18231,78,49771,121269
6000,16,0,0,5,40005,100,113789,710532
6000,16,0,0,5,65097,202,51602,801793
6000,16,0,0,5,1336,57,101383,806846
6000,16,0,0,5,57782,76,93682,830789
6000,16,0,0,5,53549,60,47787,795646
6000,16,0,0,5,53910,95,105232,616092
6000,16,0,0,5,22852,26,11355,47208
6000,16,0,0,5,39557,89,52521,560261
6000,16,0,0,5,57363,85,76351,713857
6000,16,0,0,5,59873,65,47232,641800
6000,16,0,0,5,64675,20,9719,41665
6000,16,0,0,5,72460,98,99990,669478
6000,16,0,0,5,1205,61,96232,912028
6000,16,0,0,5,25595,72,53706,911822
6000,16,0,0,5,1384,71,53760,877910
6000,16,0,0,5,27949,23,10608,49158
6000,16,0,0,5,61593,48,74842,908470
6000,16,0,0,5,50661,83,99858,741632
6000,16,0,0,5,36758,67,43884,89349
6000,16,0,0,5,19308,82,104915,718185
6000,16,0,0,5,1937,92,54902,270516
6000,16,0,0,5,45230,82,84623,885875
6000,16,0,0,5,61190,64,39687,202736
6000,16,0,0,5,3785,79,55602,650216
6000,16,0,0,5,21577,75,68797,597296
6000,16,0,0,5,46398,85,41102,165230
6000,16,0,0,5,57900,64,55466,695536
6000,16,0,0,5,41867,91,56540,487535
6000,16,0,0,5,57890,75,97510,833052
6000,16,0,0,5,1467,64,55077,907954
6000,16,0,0,5,52909,80,93966,819909
6000,16,0,0,5,35394,23,11804,40622
6000,16,0,0,5,1010,61,56401,984718
6000,16,0,0,5,15893,63,80316,820023
6000,16,0,0,5,61094,91,80115,1027965
6000,16,0,0,5,20423,51,40283,910515
6000,16,0,0,5,11692,70,88150,972062
6000,16,0,0,5,34040,79,60571,870687
6000,16,0,0,5,71273,62,96378,782987
6000,16,0,0,5,70563,77,97178,832601
6000,16,0,0,5,2317,81,56713,852529
6000,16,0,0,5,1455,61,54327,354458
6000,16,0,0,5,38733,94,103674,623605
6000,16,0,0,5,2843,52,99885,821519
6000,16,0,0,5,50793,82,64273,687100
6000,16,0,0,5,24959,65,43280,858181
6000,16,0,0,5,65683,46,18318,477098
6000,16,0,0,5,75030,145,55886,702954
6000,16,0,0,5,59706,62,54777,197854
6000,16,0,0,5,2334,63,22325,630590
6000,16,0,0,5,44953,81,73008,916271
6000,16,0,0,5,1193,73,97496,545502
6000,16,0,0,5,26213,46,68547,631227
6000,16,0,0,5,58006,67,52643,876300
6000,16,0,0,5,56128,82,83724,803213
6000,16,0,0,5,54647,79,100400,824958
6000,16,0,0,5,12707,63,76153,491532
6000,16,0,0,5,1576,78,101414,846072
6000,16,0,0,5,12349,59,40935,63311
6000,16,0,0,5,2761,59,58004,887645
6000,16,0,0,5,40070,12,12548,939500
6000,16,0,0,5,50827,61,91771,818562
6000,16,0,0,5,55798,68,91907,647801
6000,16,0,0,5,14831,69,84957,580705
6000,16,0,0,5,1915,72,52110,306125
6000,16,0,0,5,12495,83,93527,878079
6000,16,0,0,5,14632,64,80252,801573
6000,16,0,0,5,16419,39,27238,669559
6000,16,0,0,5,61331,89,57555,691272
6000,16,0,0,5,53772,61,53711,548661
6000,16,0,0,5,15913,25,25409,702195
6000,16,0,0,5,1508,66,47816,1078384
6000,16,0,0,5,29562,93,43480,581249
6000,16,0,0,5,8431,72,89819,681152
6000,16,0,0,5,68795,67,86831,700789
6000,16,0,0,5,60115,101,46714,846554
6000,16,0,0,5,11084,85,98622,746651
6000,16,0,0,5,14542,87,70400,973579
6000,16,0,0,5,23691,64,90243,916789
6000,16,0,0,5,28419,41,72842,873789
6000,16,0,0,5,8815,75,89018,792000
6000,16,0,0,5,55144,81,57558,793956
6000,16,0,0,5,52685,74,112284,734510
6000,16,0,0,5,42900,68,53976,559074
6000,16,0,0,5,66874,86,53214,887178
6000,16,0,0,5,16896,60,72512,884062
6000,16,0,0,5,1472,75,50513,765760
6000,16,0,0,5,78721,24,11331,66663
6000,16,0,0,5,29958,69,57069,687351
6000,16,0,0,5,16856,31,16899,821779
6000,16,0,0,5,15575,64,74115,819420
6000,16,0,0,5,33534,78,96034,919710
6000,16,0,0,5,26050,85,102077,916344
6000,16,0,0,5,56265,92,69664,694825
6000,16,0,0,5,21809,48,25633,148778
6000,16,0,0,5,60978,45,27547,944259
6000,16,0,0,5,57277,41,62309,825993
6000,16,0,0,5,61218,95,113551,797160
6000,16,0,0,5,16238,40,13046,87715
6000,16,0,0,5,42956,161,56605,674225
6000,16,0,0,5,27316,69,102767,740053
6000,16,0,0,5,2225,66,57986,871159
6000,16,0,0,5,56373,56,66900,990540
6000,16,0,0,5,69460,66,60870,892477
6000,16,0,0,5,62821,70,106143,1017391
6000,16,0,0,5,57960,39,25458,621802
6000,16,0,0,5,4355,84,104739,434220
6000,16,0,0,5,59993,58,34392,198686
6000,16,0,0,5,13247,72,56519,167507
6000,16,0,0,5,63737,87,59496,891538
6000,16,0,0,5,37068,60,46489,970691
6000,16,0,0,5,58604,70,49794,1059046
6000,16,0,0,5,30104,73,82556,994314
6000,16,0,0,5,54746,71,100484,705066
6000,16,0,0,5,94991,19,12960,953145
6000,16,0,0,5,36754,63,41061,101406
6000,16,0,0,5,18104,75,73202,813010
6000,16,0,0,5,2728,86,57090,650878
6000,16,0,0,5,1674,78,55920,763795
6000,16,0,0,5,21993,64,73941,900450
6000,16,0,0,5,1540,59,95689,818898
6000,16,0,0,5,57316,62,40783,768104
6000,16,0,0,5,20592,62,65457,130063
6000,16,0,0,5,55962,63,107899,837971
6000,16,0,0,5,25794,92,53173,949558
6000,16,0,0,5,52562,29,27348,713628
6000,16,0,0,5,13713,77,73896,780953
6000,16,0,0,5,4258,81,107311,703213
6000,16,0,0,5,73993,20,8392,43906
6000,16,0,0,5,27407,64,67542,309154
6000,16,0,0,5,49211,91,86557,775654
6000,16,0,0,5,53976,65,80343,900009
6000,16,0,0,5,56071,77,44478,664514
6000,16,0,0,5,16685,56,58457,667222
6000,16,0,0,5,14319,62,82833,907628
6000,16,0,0,5,52530,177,52367,492407
6000,16,0,0,5,18215,66,48804,825401
6000,16,0,0,5,54400,128,102671,726091
6000,16,0,0,5,58005,89,95245,1001089
6000,16,0,0,5,26384,15,12095,155993
6000,16,0,0,5,58305,88,101194,458722
6000,16,0,0,5,23511,82,67456,712608
6000,16,0,0,5,16044,60,39904,936663
6000,16,0,0,5,74409,86,45443,889995
6000,16,0,0,5,879,66,104785,727947
6000,16,0,0,5,62930,80,95580,700293
6000,16,0,0,5,21125,43,20550,448464
6000,16,0,0,5,21771,22,7304,32753
6000,16,0,0,5,59299,68,55625,881278
6000,16,0,0,5,38065,74,43006,885333
6000,16,0,0,5,1853,77,55401,561491
6000,16,0,0,5,68065,24,10465,57583
6000,16,0,0,5,59227,45,7981,42251
6000,16,0,0,5,62602,77,86632,839581
6000,16,0,0,5,14470,81,79109,830004
6000,16,0,0,5,1715,70,102992,810331
6000,16,0,0,5,81066,69,48909,164053
6000,16,0,0,5,2003,81,102823,924040
6000,16,0,0,5,17124,63,65217,467575
6000,16,0,0,5,61634,169,59671,946222
6000,16,0,0,5,41792,79,56529,569966
6000,16,0,0,5,52139,35,28504,799553
6000,16,0,0,5,2849,78,106824,521275
6000,16,0,0,5,5881,63,221978,95326
6000,16,0,0,5,308,12,10403,115847
6000,16,0,0,5,47230,97,112059,631856
6000,16,0,0,5,73343,12,7561,206420
6000,16,0,0,5,92737,12,9311,87596
6000,16,0,0,5,1919,76,101962,729739
6000,16,0,0,5,30591,10,6974,46833
6000,16,0,0,5,17959,72,80807,821169
6000,16,0,0,5,34784,82,54672,496362
6000,16,0,0,5,24584,49,41926,421081
6000,16,0,0,5,18558,76,50716,627373
6000,16,0,0,5,67717,59,48317,782768
6000,16,0,0,5,14931,72,42873,809842
6000,16,0,0,5,26103,62,68130,794700
6000,16,0,0,5,1604,57,54166,880019
6000,16,0,0,5,26785,68,19462,49937
6000,16,0,0,5,43226,18,9756,95225
6000,16,0,0,5,1766,98,66605,834610
6000,16,0,0,5,51004,72,55399,800398
6000,16,0,0,5,49172,35,77645,987029
6000,16,0,0,5,41815,72,104851,917277
6000,16,0,0,5,11193,80,71736,899471
6000,16,0,0,5,59010,65,51727,593209
6000,16,0,0,5,18512,87,87359,307473
6000,16,0,0,5,44213,73,101716,387738
6000,16,0,0,5,32683,93,55915,777124
6000,16,0,0,5,52167,86,111129,592185
6000,16,0,0,5,58291,70,70203,607633
6000,16,0,0,5,63522,65,50199,196006
6000,16,0,0,5,3223,82,100122,611832
6000,16,0,0,5,15345,64,73569,804040
6000,16,0,0,5,66797,25,19819,230198
6000,16,0,0,5,49488,66,100479,633328
6000,16,0,0,5,5128,80,92974,853441
6000,16,0,0,5,70405,27,10531,116337
6000,16,0,0,5,70454,21,7495,39436
6000,16,0,0,5,25679,32,71713,973158
6000,16,0,0,5,17601,33,16935,253269
6000,16,0,0,5,34003,20,7173,45581
6000,16,0,0,5,336,28,10842,256460
6000,16,0,0,5,58379,67,85993,814396
6000,16,0,0,5,49437,66,89998,882224
6000,16,0,0,5,39615,90,99893,821926
6000,16,0,0,5,18488,16,6744,44624
6000,16,0,0,5,58728,36,15327,157582
6000,16,0,0,5,47344,89,55745,691646
6000,16,0,0,5,38078,19,12859,54693
6000,16,0,0,5,58468,92,102606,845424
6000,16,0,0,5,48321,11,7859,160678
6000,16,0,0,5,33966,89,51552,854388
6000,16,0,0,5,17935,27,10760,45278
6000,16,0,0,5,54107,57,45698,807122
6000,16,0,0,5,72536,63,84289,987669
6000,16,0,0,5,7742,128,89013,819498
6000,16,0,0,5,2450,73,96015,843219
6000,16,0,0,5,31373,21,12192,583524
6000,16,0,0,5,1869,73,57250,658203
6000,16,0,0,5,63421,39,18953,122347
6000,16,0,0,5,59764,78,29878,1009522
6000,16,0,0,5,6301,82,104781,896713
6000,16,0,0,5,39550,79,59887,662677
6000,16,0,0,5,24513,48,34481,920838
6000,16,0,0,5,7619,92,102327,723913
6000,16,0,0,5,45051,84,46215,464798
6000,16,0,0,5,13997,167,99063,848703
6000,16,0,0,5,71834,84,61678,944233
6000,16,0,0,5,62365,30,17544,884583
6000,16,0,0,5,71577,63,75767,594136
6000,16,0,0,5,49793,55,91108,819124
6000,16,0,0,5,10881,66,96991,680617
6000,16,0,0,5,64112,14,7098,49415
6000,16,0,0,5,2174,78,55215,639923
6000,16,0,0,5,49978,76,92010,961745
6000,16,0,0,5,62528,60,29346,758441
6000,16,0,0,5,21172,27,54132,700303
6000,16,0,0,5,1827,92,54553,812931
6000,16,0,0,5,44974,61,58359,825609
6000,16,0,0,5,12291,92,41041,373953
6000,16,0,0,5,1029,69,62371,683568
6000,16,0,0,5,58011,79,59717,184045
6000,16,0,0,5,1970,83,93261,857190
6000,16,0,0,5,15428,61,80862,888429
6000,16,0,0,5,23550,59,40097,73969
6000,16,0,0,5,48867,123,57006,660026
6000,16,0,0,5,66869,67,44528,670256
6000,16,0,0,5,84834,49,40046,778657
6000,16,0,0,5,47350,82,121775,615432
6000,16,0,0,5,22625,23,11081,664711
6000,16,0,0,5,962,49,51050,1110729
6000,16,0,0,5,27704,93,59692,489927
6000,16,0,0,5,27258,27,18161,609576
6000,16,0,0,5,61629,65,83636,925368
6000,16,0,0,5,26675,74,46825,1029004
6000,16,0,0,5,17581,70,87815,591530
6000,16,0,0,5,37542,70,9564,47965
6000,16,0,0,5,58616,66,51567,670401
6000,16,0,0,5,13136,65,61906,801835
6000,16,0,0,5,103991,24,43017,100940
6000,16,0,0,5,21012,39,75335,503449
6000,16,0,0,5,64404,82,48542,699998
6000,16,0,0,5,30320,20,7151,45062
6000,16,0,0,5,18644,53,59985,599340
6000,16,0,0,5,19410,73,71700,980259
6000,16,0,0,5,42714,63,49143,888203
6000,16,0,0,5,72748,19,7142,65958
6000,16,0,0,5,73015,26,10653,69287
6000,16,0,0,5,70277,85,98793,932273
6000,16,0,0,5,36316,66,54982,1064496
6000,16,0,0,5,1342,72,38044,399465
6000,16,0,0,5,4217,85,103765,714930
6000,16,0,0,5,49960,88,106147,848221
6000,16,0,0,5,38114,85,57635,967317
6000,16,0,0,5,73151,22,7418,61036
6000,16,0,0,5,40150,67,56260,471242
6000,16,0,0,5,73880,67,38983,592613
6000,16,0,0,5,62157,84,41806,600512
6000,16,0,0,5,28710,14,7366,36862
6000,16,0,0,5,70734,22,10187,126600
6000,16,0,0,5,74756,90,55841,678144
6000,16,0,0,5,36746,17,10170,59845
6000,16,0,0,5,5545,93,55682,867445
6000,16,0,0,5,51349,56,56371,743079
6000,16,0,0,5,41893,81,109617,749834
6000,16,0,0,5,41794,74,54216,703285
6000,16,0,0,5,1786,75,54923,788267
6000,16,0,0,5,67296,66,69310,686977
6000,16,0,0,5,64848,83,85240,997077
6000,16,0,0,5,58771,87,59501,899423
6000,16,0,0,5,69690,64,41847,101020
6000,16,0,0,5,26534,20,9002,363944
6000,16,0,0,5,67265,12,6997,44656
6000,16,0,0,5,35149,88,60399,485071
6000,16,0,0,5,63097,60,129315,800883
6000,16,0,0,5,28755,24,37427,436739
6000,16,0,0,5,46245,91,100490,630335
6000,16,0,0,5,54030,68,73019,809257
6000,16,0,0,5,1221,79,105304,841797
6000,16,0,0,5,74723,74,89703,927959
6000,16,0,0,5,38074,61,37884,680433
6000,16,0,0,5,64058,71,56442,584367
6000,16,0,0,5,78174,20,6999,31871
6000,16,0,0,5,53322,64,65113,196224
6000,16,0,0,5,57638,95,58427,784531
6000,16,0,0,5,60479,52,117685,806878
6000,16,0,0,5,16818,71,62921,131990
6000,16,0,0,5,20978,57,69268,859352
6000,16,0,0,5,21424,68,40342,844799
6000,16,0,0,5,28124,152,90835,972133
6000,16,0,0,5,98056,62,99749,1018640
6000,16,0,0,5,52229,65,38271,151229
6000,16,0,0,5,2959,77,111313,719330
6000,16,0,0,5,2428,82,104259,735075
6000,16,0,0,5,1685,75,98748,745616
6000,16,0,0,5,35063,26,20721,239442
6000,16,0,0,5,64498,49,25534,294060
6000,16,0,0,5,13887,82,86019,855865
6000,16,0,0,5,30324,55,54399,869130
6000,16,0,0,5,61767,123,105516,605510
6000,16,0,0,5,26096,18,6790,41320
6000,16,0,0,5,19826,86,83838,904981
6000,16,0,0,5,17055,28,24273,735586
6000,16,0,0,5,39051,88,103261,917037
6000,16,0,0,5,70856,74,75649,981497
6000,16,0,0,5,22721,120,79564,989622
6000,16,0,0,5,2696,90,94440,542093
6000,16,0,0,5,55084,61,67549,917645
6000,16,0,0,5,68304,38,18978,108948
6000,16,0,0,5,46024,88,108844,695920
6000,16,0,0,5,69508,76,102122,521830
6000,16,0,0,5,66117,76,46846,55343
6000,16,0,0,5,53143,97,55888,685831
6000,16,0,0,5,21929,57,41559,801834
6000,16,0,0,5,84838,63,106557,764637
6000,16,0,0,5,1378,74,57385,546296
6000,16,0,0,5,67674,72,44409,778144
6000,16,0,0,5,30082,58,38659,84509
6000,16,0,0,5,8959,82,93199,803326
6000,16,0,0,5,67951,71,52926,125458
6000,16,0,0,5,28638,85,53148,901883
6000,16,0,0,5,65135,71,86842,836845
6000,16,0,0,5,23225,20,6624,53819
6000,16,0,0,5,17217,63,92926,210014
6000,16,0,0,5,9801,84,103674,487756
6000,16,0,0,5,22940,46,62049,791066
6000,16,0,0,5,62636,63,28558,1013856
6000,16,0,0,5,58740,55,37896,105819
6000,16,0,0,5,30064,69,55353,699359
6000,16,0,0,5,28923,22,44866,859544
6000,16,0,0,5,64404,78,85793,887117
6000,16,0,0,5,60190,84,105057,692685
6000,16,0,0,5,7866,27,13136,125470
6000,16,0,0,5,58622,67,84506,351776
6000,16,0,0,5,49956,106,48887,909651
6000,16,0,0,5,28502,92,43833,475985
6000,16,0,0,5,34663,84,47027,321273
6000,16,0,0,5,53150,78,61689,979686
6000,16,0,0,5,14050,43,19867,860126
6000,16,0,0,5,77696,84,100349,850607
6000,16,0,0,5,18685,58,46979,1002690
6000,16,0,0,5,6534,61,69581,987227
6000,16,0,0,5,45518,66,55723,466073
6000,16,0,0,5,69698,34,13688,156506
6000,16,0,0,5,904,65,63936,637261
6000,16,0,0,5,10714,105,74060,823842
6000,16,0,0,5,50915,65,84372,913732
6000,16,0,0,5,64452,27,10762,46327
6000,16,0,0,5,2472,63,64113,659809
6000,16,0,0,5,81806,81,52314,918511
6000,16,0,0,5,72678,93,90185,907771
6000,16,0,0,5,19729,38,23658,340988
6000,16,0,0,5,1544,69,51795,492026
6000,16,0,0,5,4900,83,86372,388648
6000,16,0,0,5,2604,85,50247,950909
6000,16,0,0,5,28840,76,103201,405144
6000,16,0,0,5,5498,70,23610,348463
6000,16,0,0,5,51542,83,50072,452522
6000,16,0,0,5,14505,58,69322,866192
6000,16,0,0,5,25994,54,53713,773317
6000,16,0,0,5,59036,27,17178,615563
6000,16,0,0,5,31966,76,51867,302514
6000,16,0,0,5,32936,19,7027,42258
6000,16,0,0,5,24485,19,6933,46884
6000,16,0,0,5,45762,79,54099,915838
6000,16,0,0,5,990,50,52118,705856
6000,16,0,0,5,74234,81,63440,952871
6000,16,0,0,5,75741,68,40888,69951
6000,16,0,0,5,44416,63,47608,804192
6000,16,0,0,5,62459,78,77142,587594
6000,16,0,0,5,45174,80,102479,704033
6000,16,0,0,5,45246,136,94625,862714
6000,16,0,0,5,18732,73,72245,791868
6000,16,0,0,5,56763,81,54605,863077
6000,16,0,0,5,26242,32,60965,980437
6000,16,0,0,5,62255,77,50076,471695
6000,16,0,0,5,71974,54,38719,328717
6000,16,0,0,5,57117,85,46789,452301
6000,16,0,0,5,20099,77,59600,965949
6000,16,0,0,5,55135,106,104818,607649
6000,16,0,0,5,60604,38,44704,901882
6000,16,0,0,5,21546,71,93528,691980
6000,16,0,0,5,1078,63,44836,796888
6000,16,0,0,5,8067,85,83778,802186
6000,16,0,0,5,79575,25,10275,175303
6000,16,0,0,5,47937,81,55234,794206
6000,16,0,0,5,50390,22,12774,119539
6000,16,0,0,5,928,35,10609,517719
6000,16,0,0,5,65183,53,10990,117299
6000,16,0,0,5,61431,65,39656,102715
6000,16,0,0,5,11503,76,75761,803213
6000,16,0,0,5,22904,15,9955,109369
6000,16,0,0,5,62594,16,7156,46225
